4,1,12,10,9,9,11,4,0,13,10,10,10,10,6,2,13,10,10,10,13,6,3,-13,9,9,8,3,2,-1,-61,-3,-10,-15,-16,-9,-15,-28,-33,-36,-38,-37,-21,-24,-41,-44,-46,-49,-47,-29,-29,-51,-53,-53,-66,-77,-49,-31,-48,-50,-50,-50,-47,-27,-24,-47,-50,-50,-50,-47,-29,-26,-48,-50,-49,-48,-66,-32,-22,-46,-49,-48,-48,-45,-23,-4,-45,-46,-46,-46,-42,-21,-13,-41,-43,-43,-43,-38,-16,-9,-38,-38,-38,-38,-34,-10,1,-30,-33,-33,-33,-30,-8,-1,-29,-32,-31,-31,-28,-5,6,-28,-30,-30,-31,-27,-3,18,-31,-32,-31,-31,-30,-7,6,-28,-30,-30,-30,-27,-5,5,-29,-31,-30,-31,-28,-5,3,-31,-32,-30,-31,-29,-7,2,-29,-31,-30,-29,-26,-5,3,-30,-30,-30,-30,-26,-5,3,-28,-29,-29,-29,-26,-5,1,-28,-29,-28,-28,-25,-4,1,-27,-28,-29,-28,-25,-3,5,-27,-29,-28,-29,-24,-4,4,-27,-28,-29,-29,-26,-5,3,-27,-29,-29,-29,-26,-4,4,-26,-28,-63,-29,-26,-5,5,-25,-27,-27,-27,-24,-3,6,-24,-26,-27,-26,-23,-3,7,-24,-26,-25,-26,-22,0,10,-23,-25,-24,-25,-22,-1,9,-23,-25,-24,-24,-21,0,10,-22,-24,-24,-25,-22,0,9,-43,-25,-25,-26,-22,1,10,-23,-25,-25,-25,-23,0,11,-59,-28,-29,-29,-27,-5,1,-27,-29,-29,-29,-26,-4,2,-25,-25,-24,-25,-23,3,11,-22,-22,-23,-23,-20,-3,16,-21,-22,-21,-22,-19,7,21,-24,-27,-27,-40,-73,-19,11,-35,-36,-36,-41,-75,-18,11,-24,-25,-23,-25,-21,2,14,-22,-25,-27,-29,-27,-6,6,-27,-28,-28,-28,-25,-3,7,-25,-27,-26,-27,-24,-2,8,-61,-26,-26,-27,-23,-1,10,-25,-26,-25,-26,-22,-1,13,-23,-25,-24,-25,-22,-2,9,-23,-23,-24,-24,-20,1,14,-20,-24,-23,-24,-20,0,12,-21,-23,-22,-23,-20,1,13,-59,-21,-21,-22,-18,2,14,-19,-21,-22,-21,-17,4,17,-18,-20,-22,-46,-67,-25,8,-19,-20,-21,-20,-16,3,14,-17,-18,-19,-18,-16,3,13,-19,-20,-21,-21,-17,2,14,-19,-20,-21,-21,-17,-23,14,-16,-16,-20,-17,-12,6,21,-24,-18,-17,-16,-13,4,19,-12,-14,-15,-14,-11,7,21,-11,-13,-14,-13,-8,8,19,-10,-11,-13,-12,-8,7,19,-9,-11,-12,-11,-8,4,13,-9,-9,-11,-11,-8,4,18,-10,-11,-13,-12,-11,3,13,-11,-12,-12,-11,-7,4,13,-9,-11,-13,-13,-9,5,13,-10,-10,-11,-10,-8,5,13,-10,-12,-13,-13,-9,7,15,-10,-12,-14,-13,-8,6,17,-9,-12,-14,-13,-10,8,16,-8,-10,-12,-11,-6,8,18,-8,-10,-10,-9,-6,6,17,-7,-10,-11,-11,-7,7,19,-6,-8,-10,-9,-5,5,15,-7,-8,-9,-8,-3,8,15,-4,-6,-12,-62,-13,1,12,-3,-5,-4,-4,-1,6,14,-2,-3,-4,-4,0,5,14,0,-3,-3,-2,1,7,14,1,-1,-2,0,2,8,14,1,0,-2,-1,2,7,13,1,1,0,1,2,8,14,-19,-38,-2,-1,3,9,14,3,1,0,2,3,8,17,-58,2,0,1,5,10,17,4,2,0,0,2,11,17,4,3,0,2,5,10,17,6,6,6,6,9,16,25,8,7,5,5,3,15,27,-9,-11,-14,-18,-37,-60,12,-26,-26,-28,-28,-39,-61,12,-5,-4,-4,-3,0,11,22,-4,-11,-14,-14,-10,8,18,-11,-14,-16,-14,-10,9,19,-8,-10,-11,-9,-4,12,23,-2,-4,-5,-5,0,14,22,-55,-3,-3,-2,4,19,29,7,4,3,4,9,18,28,8,6,4,6,8,19,30,8,6,5,7,11,19,27,11,10,8,11,14,19,27,16,14,12,13,12,15,22,-56,11,12,13,12,21,26,18,16,13,15,18,19,24,17,15,14,14,18,19,29,19,15,11,-38,-66,-21,16,-3,-4,-6,-5,-2,14,21,-19,-8,-9,-8,-3,14,17,13,14,12,-5,16,18,28,15,-6,15,11,6,18,26,21,19,17,18,21,17,25,16,19,17,17,13,18,25,22,19,17,18,18,15,23,21,19,16,16,19,15,23,19,17,15,14,13,15,26,15,14,12,10,5,15,22,13,12,11,11,14,14,20,14,12,10,10,11,14,21,9,7,5,4,5,12,20,3,-1,-3,-3,2,13,19,2,1,-1,1,4,15,24,4,3,1,2,4,14,23,7,6,5,6,9,19,27,-4,7,6,7,10,19,29,11,11,9,10,14,20,32,16,16,14,15,20,19,27,20,18,17,18,23,21,29,25,22,20,13,-56,0,23,22,22,19,20,22,18,26,25,23,20,21,25,19,25,26,24,21,24,25,17,24,27,25,24,25,27,18
2,-1,-17,1,1,0,1,6,2,-2,-1,0,2,1,5,4,2,2,0,2,2,7,3,2,1,1,1,-2,4,-4,-10,-17,-22,-25,-29,-16,-27,-33,-34,-36,-36,-37,-22,-32,-38,-40,-39,-39,-40,-26,-36,-41,-42,-43,-43,-48,-29,-45,-41,-40,-40,-39,-40,-24,-37,-39,-38,-40,-42,-39,-23,-31,-37,-37,-39,-37,-36,-20,-27,-33,-33,-34,-34,-35,-18,-23,-31,-30,-31,-31,-32,-14,-21,-29,-28,-30,-30,-32,-14,-21,-67,-30,-30,-28,-28,-6,-14,-28,-27,-28,-27,-28,-9,-17,-28,-27,-27,-26,-27,-6,-14,-27,-26,-28,-27,-29,-7,-15,-30,-29,-29,-28,-29,-7,-13,-29,-29,-32,-34,-55,-28,-21,-34,-31,-31,-30,-31,-8,-18,-30,-30,-31,-30,-31,-10,-18,-31,-31,-30,-30,-30,-10,-18,-31,-30,-31,-30,-31,-9,-18,-30,-29,-30,-30,-30,-10,-17,-30,-29,-30,-29,-30,-10,-17,-29,-27,-28,-28,-28,-9,-16,-27,-27,-27,-26,-27,-10,-17,-27,-26,-27,-26,-29,-16,-21,-69,-27,-27,-27,-26,-11,-18,-25,-30,-38,-31,-27,-10,-16,-26,-24,-24,-25,-23,-9,-15,-23,-22,-24,-22,-23,-10,-17,-24,-23,-24,-23,-25,-12,-16,-31,-23,-23,-22,-22,-9,-15,-22,-21,-22,-21,-22,-13,-16,-21,-20,-24,-31,-25,-9,-15,-22,-22,-21,-20,-20,-7,-14,-20,-21,-35,-21,-21,-8,-15,-21,-20,-22,-21,-21,-7,-12,-27,-28,-36,-80,-59,-19,-20,-23,-22,-22,-21,-22,-5,-13,-22,-20,-22,-21,-21,-7,-14,-23,-22,-24,-24,-25,-5,-13,-30,-31,-35,-63,-83,-26,-20,-39,-38,-39,-48,-72,-19,-17,-26,-25,-25,-25,-24,-9,-16,-26,-24,-24,-24,-24,-11,-19,-43,-23,-24,-23,-22,-8,-16,-23,-22,-23,-22,-22,-8,-16,-23,-22,-22,-22,-22,-11,-15,-22,-21,-21,-22,-23,-12,-16,-47,-57,-27,-28,-23,-3,-10,-19,-19,-20,-19,-20,-6,-11,-20,-20,-20,-19,-21,-8,-12,-20,-20,-20,-19,-20,-7,-12,-21,-20,-30,-21,-20,-7,-12,-23,-23,-23,-30,-24,-8,-14,-22,-21,-24,-22,-32,-12,-22,-21,-19,-21,-20,-21,-12,-12,-19,-18,-20,-19,-20,-10,-12,-19,-17,-20,-18,-20,-13,-12,-20,-17,-20,-19,-20,-9,-13,-19,-20,-21,-19,-19,-9,-15,-20,-19,-20,-19,-20,-10,-9,-18,-17,-19,-18,-19,-9,-10,-20,-19,-21,-21,-25,-14,-13,-69,-23,-24,-22,-23,-5,-9,-24,-21,-23,-22,-23,-7,-8,-23,-21,-23,-23,-27,-12,-11,-24,-21,-23,-22,-23,-6,-7,-24,-24,-24,-24,-29,-15,-20,-65,-26,-27,-25,-26,-6,-8,-23,-21,-23,-22,-23,-6,-8,-24,-22,-23,-22,-24,-6,-8,-23,-22,-23,-23,-24,-7,-8,-24,-23,-24,-23,-24,-7,-8,-24,-22,-24,-22,-23,-8,-10,-24,-23,-21,-21,-21,-10,-10,-22,-21,-22,-21,-20,-10,-14,-27,-23,-20,-19,-22,-16,-15,-70,-20,-19,-18,-17,-9,-10,-19,-18,-19,-18,-19,-12,-13,-18,-16,-16,-15,-17,-8,-9,-16,-15,-16,-15,-16,-10,-12,-18,-17,-18,-17,-19,-10,-10,-27,-17,-16,-15,-16,-9,-9,-16,-15,-15,-15,-15,-8,-9,-15,-13,-15,-14,-16,-11,-10,-15,-13,-15,-14,-15,-9,-9,-14,-13,-14,-31,-18,-8,-8,-14,-13,-14,-14,-14,-6,-6,-24,-24,-34,-84,-61,-20,-11,-15,-13,-14,-13,-13,-4,-6,-15,-12,-13,-11,-12,-5,-3,-12,-11,-13,-13,-15,-4,-3,-24,-24,-28,-39,-66,-66,-16,-42,-36,-38,-41,-60,-39,-14,-33,-20,-19,-22,-21,-7,-11,-18,-17,-18,-18,-20,-11,-19,-44,-20,-20,-21,-22,-7,-10,-18,-16,-17,-16,-15,-6,-7,-14,-13,-15,-14,-14,-6,-6,-13,-12,-14,-13,-13,-4,-7,-13,-12,-13,-14,-14,-5,-6,-27,-11,-12,-11,-11,-4,-7,-14,-14,-13,-11,-12,-5,-5,-12,-10,-12,-10,-11,-10,-5,-13,-12,-13,-12,-17,-3,-5,-14,-14,-15,-14,-15,-4,-6,-16,-15,-16,-15,-15,-5,-4,-11,-13,-13,-10,-11,-1,-2,-11,-9,-11,-10,-27,-11,-20,-13,-10,-12,-11,-12,-3,-4,-13,-10,-11,-10,-12,-3,-4,-11,-10,-11,-11,-13,-7,-8,-12,-11,-12,-12,-13,-5,-6,-13,-11,-13,-13,-15,-5,-7,-15,-15,-17,-18,-23,-13,-12,-68,-21,-20,-20,-21,-5,-6,-22,-19,-21,-20,-21,-4,-6,-21,-19,-21,-20,-23,-8,-10,-33,-19,-20,-20,-22,-6,-5,-21,-20,-21,-21,-26,-14,-13,-73,-29,-26,-25,-25,-8,-6,-22,-21,-22,-21,-23,-5,-6,-22,-21,-22,-22,-23,-3,-6,-22,-20,-21,-21,-22,-6,-5,-21,-19,-20,-19,-21,-6,-5,-21,-18,-19,-18,-18,-5,-5,-18,-17,-18,-16,-17,-5,-5,-17,-15,-17,-15,-15,-4,-4,-15,-13,-15,-14,-18,-13,-13,-70,-14,-14,-13,-13,-5,-5,-12,-12,-14,-13,-14,-6,-6,-14,-13,-14,-14,-15,-6,-7,-14,-12,-14,-13,-14,-8,-6,-14,-13,-14,-13,-17,-9,-7,-26,-15,-15,-13,-14,-6
1,1,-33,-2,-3,2,5,4,2,3,3,3,2,6,5,5,1,3,3,2,0,3,2,-10,-7,-8,-9,-10,-1,-1,-12,-15,-21,-25,-25,-20,-21,-35,-39,-41,-42,-40,-30,-33,-46,-44,-44,-45,-43,-32,-32,-44,-44,-44,-44,-44,-32,-37,-43,-41,-41,-42,-39,-27,-28,-40,-40,-40,-40,-37,-25,-25,-36,-37,-37,-37,-34,-21,-21,-34,-33,-33,-34,-32,-18,-17,-32,-31,-30,-31,-29,-16,-14,-31,-29,-29,-30,-32,-16,-17,-66,-27,-26,-27,-25,-7,-7,-25,-25,-25,-26,-24,-9,-7,-25,-25,-24,-26,-27,-7,-8,-26,-25,-26,-26,-26,-10,-8,-28,-27,-26,-26,-25,-10,-8,-26,-25,-26,-31,-53,-26,-14,-35,-29,-28,-28,-26,-8,-8,-28,-29,-27,-28,-28,-9,-8,-29,-28,-27,-28,-27,-10,-8,-28,-27,-28,-29,-27,-9,-7,-29,-28,-28,-29,-28,-11,-9,-30,-29,-28,-29,-27,-10,-10,-28,-27,-26,-28,-26,-9,-9,-27,-26,-24,-25,-26,-7,-7,-25,-25,-25,-26,-31,-12,-12,-65,-26,-24,-25,-26,-7,-6,-21,-21,-22,-23,-24,-8,-6,-22,-21,-20,-22,-22,-5,-6,-19,-19,-21,-21,-22,-8,-9,-21,-21,-20,-22,-26,-7,-8,-30,-21,-21,-22,-24,-9,-9,-26,-22,-21,-23,-24,-7,-9,-23,-23,-22,-24,-25,-9,-10,-25,-25,-24,-25,-29,-10,-12,-26,-26,-39,-26,-28,-12,-13,-27,-28,-27,-28,-29,-13,-13,-28,-29,-32,-78,-55,-17,-15,-26,-27,-26,-27,-28,-12,-13,-26,-25,-25,-26,-27,-13,-14,-25,-26,-25,-26,-27,-14,-13,-31,-32,-33,-54,-81,-25,-18,-34,-34,-33,-42,-70,-18,-13,-26,-25,-25,-26,-26,-13,-14,-24,-24,-23,-26,-31,-15,-16,-46,-26,-23,-24,-24,-12,-11,-23,-23,-22,-24,-24,-13,-13,-22,-23,-22,-24,-24,-11,-12,-24,-23,-22,-24,-28,-12,-12,-43,-24,-22,-24,-24,-12,-11,-22,-22,-21,-23,-24,-12,-11,-22,-21,-21,-23,-25,-13,-12,-28,-27,-26,-32,-30,-13,-12,-24,-21,-21,-22,-23,-12,-8,-20,-20,-19,-21,-23,-12,-10,-25,-19,-20,-19,-25,-10,-19,-23,-18,-19,-19,-20,-11,-9,-17,-17,-19,-18,-20,-10,-10,-17,-17,-19,-18,-19,-11,-9,-17,-17,-19,-18,-19,-9,-8,-17,-17,-18,-18,-20,-11,-9,-17,-18,-20,-20,-22,-13,-9,-17,-18,-19,-19,-23,-11,-9,-23,-23,-24,-25,-32,-14,-10,-67,-24,-23,-23,-24,-10,-6,-22,-22,-23,-24,-27,-11,-6,-22,-22,-23,-24,-30,-10,-8,-25,-23,-23,-24,-25,-9,-5,-24,-24,-22,-24,-31,-14,-13,-61,-26,-23,-23,-24,-6,-3,-22,-22,-22,-23,-25,-7,-4,-24,-22,-22,-22,-24,-6,-1,-22,-21,-21,-22,-24,-5,0,-22,-22,-23,-23,-25,-5,-3,-23,-23,-23,-23,-25,-6,-1,-22,-22,-21,-21,-23,-6,-3,-21,-21,-21,-22,-23,-6,-2,-20,-19,-20,-21,-26,-12,-7,-65,-19,-18,-18,-19,-6,-6,-18,-18,-19,-20,-21,-11,-9,-18,-17,-16,-17,-24,-10,-7,-15,-16,-16,-16,-20,-10,-8,-16,-16,-16,-17,-22,-12,-11,-26,-15,-16,-17,-22,-11,-10,-21,-17,-18,-18,-21,-11,-10,-17,-16,-16,-19,-21,-12,-11,-17,-16,-16,-17,-18,-12,-11,-16,-16,-16,-41,-26,-13,-13,-16,-16,-16,-17,-17,-13,-13,-15,-16,-21,-81,-56,-18,-14,-16,-15,-16,-16,-17,-11,-10,-15,-15,-14,-15,-16,-9,-8,-14,-14,-14,-15,-21,-11,-10,-29,-29,-29,-40,-64,-62,-25,-44,-36,-38,-39,-58,-40,-20,-33,-24,-22,-22,-22,-16,-14,-20,-19,-20,-20,-24,-15,-15,-46,-21,-20,-21,-21,-16,-12,-19,-21,-19,-19,-20,-14,-13,-16,-16,-17,-18,-18,-13,-10,-16,-15,-16,-17,-17,-11,-11,-16,-16,-25,-19,-26,-11,-11,-41,-23,-15,-15,-15,-8,-7,-13,-13,-13,-14,-19,-10,-8,-20,-20,-20,-21,-22,-9,-6,-15,-14,-15,-16,-18,-9,-7,-12,-12,-12,-14,-14,-7,-6,-16,-10,-11,-11,-13,-5,-5,-12,-10,-11,-12,-12,-5,-4,-10,-10,-10,-11,-15,-6,-16,-13,-10,-11,-12,-12,-6,-4,-10,-11,-11,-12,-14,-4,-3,-11,-10,-10,-11,-13,-6,-5,-12,-12,-12,-13,-14,-4,-2,-11,-11,-12,-14,-19,-7,-5,-19,-18,-19,-21,-29,-12,-6,-65,-20,-19,-20,-22,-5,-1,-20,-19,-20,-21,-22,-5,-1,-20,-19,-19,-21,-25,-5,-2,-32,-18,-19,-19,-21,-5,1,-19,-18,-18,-19,-26,-7,1,-65,-24,-20,-20,-20,0,4,-19,-18,-18,-19,-20,0,5,-18,-18,-18,-18,-20,1,5,-18,-16,-17,-18,-19,3,10,-17,-16,-17,-18,-19,0,7,-18,-16,-16,-17,-18,4,10,-15,-15,-15,-15,-17,5,10,-15,-13,-14,-15,-16,4,10,-13,-12,-14,-15,-21,-2,4,-61,-10,-10,-11,-11,5,9,-8,-9,-9,-11,-12,1,5,-11,-10,-12,-13,-15,-2,2,-11,-11,-12,-13,-14,-2,-1,-11,-11,-12,-11,-17,-6,-4,-24,-12,-12,-13,-14,-5
-2,-3,-67,-5,-1,-1,2,5,3,4,5,5,2,4,5,4,5,5,5,4,6,3,2,4,4,4,2,-3,-5,-7,-22,-29,-35,-39,-40,-30,-34,-46,-49,-50,-51,-50,-40,-41,-52,-53,-53,-53,-52,-42,-43,-52,-53,-53,-54,-78,-45,-46,-59,-53,-53,-53,-52,-38,-37,-51,-51,-51,-51,-50,-37,-38,-50,-51,-51,-51,-49,-34,-34,-50,-49,-49,-49,-47,-30,-29,-47,-47,-46,-47,-47,-29,-27,-76,-46,-45,-47,-43,-20,-22,-44,-42,-42,-41,-40,-12,-16,-40,-40,-40,-40,-38,-15,-19,-39,-39,-38,-39,-37,-10,-12,-38,-37,-38,-38,-36,-8,-8,-39,-39,-37,-37,-36,-11,-10,-39,-40,-67,-42,-42,-11,-11,-39,-39,-39,-38,-36,-8,-10,-39,-38,-37,-38,-37,-8,-11,-39,-39,-37,-38,-36,-8,-8,-39,-38,-38,-39,-39,-14,-13,-71,-40,-39,-39,-38,-8,-10,-39,-38,-38,-38,-37,-9,-10,-39,-37,-37,-37,-36,-9,-9,-38,-37,-36,-36,-34,-9,-9,-36,-36,-36,-36,-35,-13,-14,-73,-37,-34,-34,-31,-7,-10,-30,-29,-30,-30,-28,-8,-8,-31,-29,-28,-28,-27,-5,-7,-28,-28,-28,-27,-24,-7,-10,-28,-28,-27,-27,-29,-10,-12,-74,-29,-27,-27,-25,-8,-12,-27,-27,-26,-27,-26,-8,-10,-27,-26,-25,-26,-25,-6,-10,-26,-26,-26,-26,-24,-11,-16,-31,-31,-65,-31,-30,-10,-13,-29,-29,-28,-28,-27,-9,-13,-29,-29,-29,-30,-28,-12,-15,-36,-35,-35,-34,-32,-12,-15,-36,-34,-35,-35,-33,-10,-24,-41,-41,-40,-41,-38,-20,-21,-46,-52,-49,-63,-86,-40,-28,-64,-56,-55,-60,-81,-30,-23,-42,-42,-42,-41,-39,-20,-22,-35,-35,-36,-36,-33,-20,-22,-35,-35,-35,-35,-32,-19,-22,-37,-37,-36,-36,-35,-17,-19,-35,-34,-34,-34,-33,-20,-23,-37,-36,-35,-38,-35,-17,-16,-72,-35,-33,-33,-30,-12,-14,-31,-32,-31,-32,-30,-11,-12,-31,-31,-31,-31,-28,-12,-13,-31,-31,-30,-30,-30,-10,-13,-30,-30,-29,-29,-27,-8,-11,-30,-30,-30,-30,-28,-9,-12,-39,-35,-35,-36,-68,-16,-18,-47,-34,-33,-33,-30,-13,-16,-31,-31,-31,-30,-28,-12,-17,-34,-34,-34,-35,-32,-12,-15,-35,-35,-34,-34,-32,-12,-15,-36,-36,-36,-36,-36,-15,-14,-39,-39,-39,-40,-37,-16,-16,-39,-39,-39,-39,-38,-18,-19,-76,-33,-32,-31,-27,-10,-12,-30,-29,-29,-29,-27,-9,-11,-29,-28,-29,-28,-25,-8,-10,-29,-28,-28,-29,-26,-9,-10,-31,-30,-30,-30,-28,-7,-9,-34,-37,-37,-71,-49,-14,-12,-37,-36,-36,-36,-34,-8,-9,-37,-36,-35,-36,-34,-8,-9,-37,-36,-35,-35,-33,-7,-7,-36,-35,-35,-36,-35,-11,-11,-72,-37,-36,-36,-33,-6,-8,-36,-35,-35,-35,-33,-7,-8,-36,-35,-33,-34,-32,-6,-7,-35,-33,-32,-33,-30,-3,-5,-33,-32,-32,-32,-30,-9,-9,-74,-32,-32,-32,-28,-4,-7,-32,-32,-31,-33,-30,-6,-8,-32,-30,-28,-28,-26,-4,-7,-28,-27,-27,-40,-26,-5,-8,-27,-26,-26,-26,-27,-9,-15,-76,-27,-26,-25,-22,-3,-8,-29,-26,-25,-25,-22,-7,-8,-25,-24,-24,-24,-21,-4,-8,-26,-24,-24,-24,-21,-5,-9,-26,-26,-28,-64,-36,-7,-10,-28,-28,-24,-24,-20,-5,-8,-24,-24,-23,-25,-22,-3,-7,-23,-23,-23,-24,-21,-4,-8,-24,-22,-24,-22,-19,0,-4,-23,-24,-23,-23,-22,-2,-5,-34,-35,-36,-41,-61,-65,-25,-70,-62,-54,-54,-59,-46,-15,-57,-38,-38,-38,-35,-10,-10,-28,-29,-28,-29,-26,-8,-10,-31,-32,-30,-29,-26,-6,-10,-30,-29,-29,-30,-27,-6,-9,-34,-27,-27,-26,-22,-5,-7,-25,-25,-24,-26,-22,-4,-6,-24,-24,-24,-26,-25,-6,-10,-72,-27,-26,-25,-21,-1,-3,-23,-22,-22,-24,-22,-1,-4,-22,-22,-21,-21,-20,-1,-4,-21,-20,-20,-20,-18,-2,-6,-23,-22,-22,-22,-21,-2,-5,-25,-24,-24,-24,-22,-2,-4,-20,-19,-19,-19,-16,-1,-4,-19,-20,-20,-22,-68,-11,-14,-41,-25,-24,-22,-19,1,-2,-19,-18,-18,-19,-16,2,-2,-21,-18,-18,-18,-17,-1,-3,-19,-18,-18,-18,-16,0,-2,-18,-17,-17,-20,-26,-8,-8,-73,-20,-19,-18,-16,2,-1,-17,-16,-16,-17,-16,-1,-3,-18,-16,-16,-17,-15,0,-3,-18,-19,-18,-17,-17,-1,-2,-19,-19,-18,-19,-18,1,-2,-21,-21,-23,-29,-70,-14,-7,-31,-27,-27,-27,-29,-3,-4,-29,-27,-27,-27,-27,-3,-4,-29,-27,-27,-27,-27,-2,-3,-29,-28,-27,-28,-30,-8,-6,-70,-29,-27,-28,-27,-2,-3,-29,-26,-26,-27,-27,-1,-1,-27,-26,-25,-26,-26,0,-1,-27,-25,-25,-25,-24,0,0,-25,-23,-24,-25,-25,-6,-5,-73,-23,-22,-23,-20,3,1,-22,-21,-21,-21,-19,1,-2,-24,-20,-20,-20,-19,2,-1,-19,-17,-18,-18,-35,1,-1,-17,-16,-16,-16,-18,-6,-10,-74,-18,-16,-16,-14,3
